編號,案類,發生日期,發生地點,發生場所一,發生場所二,發生場所三,嫌疑犯人數,毒品品項,數量（淨重）_克
3209,毒品,1071220,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3210,毒品,1080127,彰化縣鹿港鎮,寺廟、道觀、佛堂、神壇,    ,    ,1,K(愷)他命(含液態),0
3211,毒品,1080303,台北市士林區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
3212,毒品,1080328,台中市太平區,大廈(六層以上建築物),    ,    ,1,安非他命,11.3
3213,毒品,1080405,台中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,7.8
3214,毒品,1080329,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0.64
3215,毒品,1080329,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,1.07
3216,毒品,1080317,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3217,毒品,1080413,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.48
3218,毒品,1080318,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,鴉片(阿片),0
3218,毒品,1080318,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3219,毒品,1080409,基隆市安樂區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.61
3220,毒品,1080228,雲林縣麥寮鄉,普通住宅(一、二層樓),    ,    ,2,安非他命,0
3221,毒品,1080224,苗栗縣泰安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3222,毒品,1071119,南投縣草屯鎮,便利商店,    ,    ,1,海洛因,0
3223,毒品,1080401,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.89
3224,毒品,1080415,台南市白河區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.53
3225,毒品,1080310,苗栗縣通霄鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3226,毒品,1080128,南投縣中寮鄉,工地、工寮,    ,    ,1,安非他命,0
3227,毒品,1080310,新竹縣芎林鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
3227,毒品,1080310,新竹縣芎林鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3228,毒品,1071001,基隆市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
3229,毒品,1080314,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,鴉片(阿片),0
3230,毒品,1080117,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
3231,毒品,1080120,屏東縣新園鄉,寺廟、道觀、佛堂、神壇,    ,公廁,1,甲基安非他命,0
3232,毒品,1080214,台中市烏日區,公路(省、縣、鄉、鎮道,    ,停車場,1,K(愷)他命(含液態),7359
3233,毒品,1080121,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,6,甲基安非他命,9.53
3234,毒品,1080201,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
3234,毒品,1080201,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,68.35
3235,毒品,1080129,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
3236,毒品,1080129,新北市板橋區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
3237,毒品,1080129,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
3238,毒品,1080217,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3239,毒品,1080311,台中市大里區,菜(果)園,    ,    ,1,海洛因,0
3240,毒品,1070919,高雄市旗山區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0
3240,毒品,1070919,高雄市旗山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.25
3241,毒品,1080417,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,10.3
3242,毒品,1080223,新北市新莊區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
3243,毒品,1080312,高雄市甲仙區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3243,毒品,1080312,高雄市甲仙區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
3244,毒品,1080304,屏東縣佳冬鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3245,毒品,1080213,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3246,毒品,1080303,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,鴉片(阿片),0
3246,毒品,1080303,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3247,毒品,1080421,桃園市桃園區,舞廳,    ,    ,1,安非他命,273.29
3248,毒品,1080421,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.26
3249,毒品,1080228,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
3250,毒品,1080403,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,57
3250,毒品,1080403,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),49
3251,毒品,1080428,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.83
3252,毒品,1080429,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
3253,毒品,1080310,彰化縣大村鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3254,毒品,1080429,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,10.16
3255,毒品,1080428,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3256,毒品,1080313,新竹市香山區,出租公寓（套房）,    ,    ,1,安非他命,0
3257,毒品,1080115,新竹縣關西鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3258,毒品,1080315,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
3259,毒品,1080418,嘉義縣大林鎮,其他交通場所,    ,    ,1,海洛因,0.82
3259,毒品,1080418,嘉義縣大林鎮,其他交通場所,    ,    ,1,安非他命,0
3260,毒品,1080423,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3261,毒品,1080313,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
3262,毒品,1080304,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3263,毒品,1080114,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,海洛因,0
3264,毒品,1080119,雲林縣虎尾鎮,高速公路,    ,    ,1,安非他命,992.2
3264,毒品,1080119,雲林縣虎尾鎮,高速公路,    ,    ,1,安非他命,18.95
3265,毒品,1080318,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3266,毒品,1080220,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3267,毒品,1071231,新竹縣新豐鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3268,毒品,1070215,新北市五股區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
3269,毒品,1080423,新北市八里區,出租公寓（套房）,    ,    ,1,安非他命,0.23
3270,毒品,1080408,台中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,38.4
3271,毒品,1080411,台中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.74
3272,毒品,1080305,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3273,毒品,1080415,屏東縣長治鄉,寺廟、道觀、佛堂、神壇,    ,    ,1,海洛因,0
3273,毒品,1080415,屏東縣長治鄉,寺廟、道觀、佛堂、神壇,    ,    ,1,安非他命,0.5
3274,毒品,1071116,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3275,毒品,1080126,屏東縣屏東市,普通住宅(一、二層樓),    ,房間（起居室）,1,海洛因,0
3276,毒品,1080418,台南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.48
3277,毒品,1080417,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,0.41
3277,毒品,1080417,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0.49
3278,毒品,1080312,台中市神岡區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3279,毒品,1080309,台中市潭子區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3280,毒品,1080415,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3281,毒品,1080317,台南市安南區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3282,毒品,1080415,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,8.8
3283,毒品,1070821,屏東縣林邊鄉,透天厝,    ,    ,1,安非他命,0
3284,毒品,1070821,屏東縣林邊鄉,透天厝,    ,    ,1,安非他命,0
3285,毒品,1080121,屏東縣東港鎮,加油站,    ,公廁,1,海洛因,0
3285,毒品,1080121,屏東縣東港鎮,加油站,    ,公廁,1,安非他命,0
3286,毒品,1080308,屏東縣竹田鄉,工地、工寮,    ,門口(出入口),1,安非他命,0
3287,毒品,1080411,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.8
3288,毒品,1080406,新北市汐止區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.51
3289,毒品,1080307,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3290,毒品,1080304,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
3291,毒品,1080419,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.01
3292,毒品,1080305,高雄市三民區,其他,    ,    ,1,大麻,0.97
3293,毒品,1080417,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3294,毒品,1080412,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3295,毒品,1080417,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3296,毒品,1080117,台中市大里區,出租公寓（套房）,    ,    ,1,海洛因,0
3297,毒品,1080404,新竹縣關西鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.38
3298,毒品,1080314,新北市新莊區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),0
3299,毒品,1080305,新北市新莊區,透天厝,    ,    ,1,海洛因,0.01
3300,毒品,1080307,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3301,毒品,1071130,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
3302,毒品,1080311,苗栗縣銅鑼鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3303,毒品,1080320,彰化縣大村鄉,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
3304,毒品,1080406,台北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,17.8
3305,毒品,1080404,台北市文山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,1.74
3306,毒品,1080122,彰化縣員林市,其他政府機構,    ,    ,1,海洛因,0
3307,毒品,1080408,基隆市中山區,普通住宅(一、二層樓),    ,    ,1,海洛因,1.3
3307,毒品,1080408,基隆市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.3
3308,毒品,1080408,基隆市中山區,普通住宅(一、二層樓),    ,    ,2,海洛因,1
3308,毒品,1080408,基隆市中山區,普通住宅(一、二層樓),    ,    ,2,安非他命,1
3309,毒品,1080321,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
3310,毒品,1080107,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
3310,毒品,1080107,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3311,毒品,1080114,新北市板橋區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
3312,毒品,1080408,基隆市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.16
3313,毒品,1080309,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3313,毒品,1080309,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
3314,毒品,1080313,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
3315,毒品,1080129,桃園市龍潭區,普通住宅(一、二層樓),    ,    ,1,大麻,4
3316,毒品,1080318,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3317,毒品,1080419,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,0.3
3318,毒品,1080310,桃園市桃園區,透天厝,    ,    ,1,海洛因,0
3318,毒品,1080310,桃園市桃園區,透天厝,    ,    ,1,安非他命,0
3319,毒品,1080424,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
3320,毒品,1080301,屏東縣屏東市,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
3321,毒品,1080311,高雄市旗津區,公路(省、縣、鄉、鎮道,    ,    ,4,海洛因,0.18
3321,毒品,1080311,高雄市旗津區,公路(省、縣、鄉、鎮道,    ,    ,4,安非他命,0.25
3322,毒品,1080315,高雄市旗津區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3323,毒品,1080401,高雄市鼓山區,大廈(六層以上建築物),    ,    ,1,海洛因,0
3324,毒品,1080402,台南市將軍區,普通住宅(一、二層樓),    ,    ,1,海洛因,1.47
3324,毒品,1080402,台南市將軍區,普通住宅(一、二層樓),    ,    ,1,安非他命,5.61
3325,毒品,1080402,台南市學甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3326,毒品,1071226,台中市大雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3327,毒品,1080220,台南市山上區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
3328,毒品,1080311,基隆市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3329,毒品,1080308,基隆市安樂區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3329,毒品,1080308,基隆市安樂區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3330,毒品,1080424,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),4.5
3331,毒品,1080429,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.34
3331,毒品,1080429,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.95
3331,毒品,1080429,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.87
3331,毒品,1080429,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.49
3331,毒品,1080429,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.56
3332,毒品,1080402,台南市佳里區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.1
3333,毒品,1080402,台南市佳里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.45
3334,毒品,1080326,台南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,0
3335,毒品,1080429,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.04
3336,毒品,1080430,台南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,0.63
3337,毒品,1080114,屏東縣長治鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3338,毒品,1080128,屏東縣屏東市,汽車旅館,    ,房間（起居室）,1,K(愷)他命(含液態),0
3339,毒品,1080115,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3340,毒品,1080223,屏東縣萬丹鄉,工地、工寮,    ,    ,1,安非他命,0
3341,毒品,1080423,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.46
3342,毒品,1080117,基隆市中正區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3343,毒品,1080310,基隆市信義區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.74
3344,毒品,1080310,基隆市信義區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
3344,毒品,1080310,基隆市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3345,毒品,1080406,高雄市岡山區,大廈(六層以上建築物),    ,    ,1,安非他命,0.3
3346,毒品,1080404,高雄市燕巢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.27
3347,毒品,1080311,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3347,毒品,1080311,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3348,毒品,1080305,台南市南區,公園,    ,    ,1,安非他命,0
3349,毒品,1080426,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3350,毒品,1080425,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
3351,毒品,1080308,新北市中和區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3352,毒品,1080313,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3353,毒品,1080226,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
3354,毒品,1080328,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.14
3355,毒品,1080221,台南市左鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3356,毒品,1070829,彰化縣二林鎮,透天厝,    ,    ,1,安非他命,0
3357,毒品,1080107,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
3358,毒品,1080301,新北市新莊區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0
3359,毒品,1080301,新北市新莊區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0
3360,毒品,1080420,新北市新莊區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,1.65
3361,毒品,1080319,苗栗縣頭份市,公寓(三至五層建築物),    ,    ,1,安非他命,0
3362,毒品,1080319,屏東縣萬巒鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,海洛因,0
3363,毒品,1080120,屏東縣內埔鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
3364,毒品,1070731,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
3365,毒品,1080409,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),2,海洛因,0.2
3366,毒品,1080311,台北市大安區,公寓(三至五層建築物),    ,    ,1,MDMA（快樂丸）,0
3367,毒品,1070215,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
3368,毒品,1080304,高雄市仁武區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
3369,毒品,1080412,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.24
3370,毒品,1070901,澎湖縣馬公市,透天厝,    ,房間（起居室）,1,安非他命,0
3371,毒品,1080402,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,2.95
3372,毒品,1080417,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.04
3373,毒品,1080418,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.31
